X1,X2
3.3,32.0
3.0,26.0
2.7,32.0
2.4,22.3
2.5,21.0
2.6,23.5
2.9,29.0
2.6,21.5
2.7,25.0
2.9,22.5
2.2,35.0
2.3,29.5
2.1,32.5
2.7,20.0
2.3,23.0
3.0,22.0
2.6,23.5
2.5,22.0
2.9,23.0
2.7,27.0
2.7,23.3
3.4,24.0
2.7,35.0
1.9,20.5
3.5,21.0
3.3,34.0
2.4,32.0
2.7,23.0
2.3,29.5
2.7,23.5
2.3,26.0
3.4,30.0
2.9,25.5
3.3,19.0
2.5,29.0
3.2,19.3
2.6262870514820595,33.0
2.6,24.0
2.6,25.0
2.6,32.0
3.9,36.0
2.8,32.0
2.5,22.5
3.3,24.0
3.5,21.0
2.9,22.5
2.2,20.3
2.9,22.0
2.6,29.0
2.9,21.0
2.6,21.0
3.5,21.0
3.1,23.5
2.1,28.5
2.6726209048362315,22.5
2.7,25.0
2.5,30.0
2.6,21.5
2.6,29.0
2.7,28.0
2.8,27.0
2.8,23.0
3.5,23.3
3.292020782061798,30.00000000000003
2.6,29.0
2.8,24.0
2.6,23.5
3.0,28.0
3.5,18.0
2.7,23.0
2.6,24.5
2.4,24.0
2.5,25.0
2.5,24.0
3.0,29.0
2.7,23.0
2.7,20.0
2.7,24.0
3.1,21.0
2.8,22.0
3.0,20.0
2.6,29.5
3.2,21.0
2.9,28.0
2.9,22.0
2.9,21.0
2.6,24.0
2.5,25.0
2.5,22.0
3.2,21.0
2.6,21.5
3.3,22.0
2.6,27.0
2.6,23.0
2.5,25.0
2.3,28.0
2.6,21.5
2.5,23.0
3.0,29.61934477378702
3.0,27.77886115444618
2.9,18.0
2.6,22.0
2.8,27.0
3.3,19.0
3.3,23.0
3.8,19.0
2.3,28.0
2.8,32.0
2.9,27.0
2.3,26.0
2.3,27.0
2.5,27.0
2.2,29.0
2.83429587093246,43.00000000000003
2.5,27.0
3.0,32.0
2.3,26.0
2.2859775772491138,35.31550451189504
2.4,30.0
2.5,25.0
2.7,25.0
2.5,26.0
2.9,23.0
2.6,28.5
2.1,21.0
2.1,27.5
2.8,24.0
2.6,30.0
2.8,26.0
2.0,34.0
2.3,23.0
2.2,29.0
2.3,26.0
2.4,28.5
2.5,33.0
2.4,27.0
2.0,40.0
2.3,26.0
2.4,34.0
2.3,27.0
2.4,27.5
3.6,30.0
2.5,29.0
3.6,29.0
2.5,23.0
2.7,36.0
2.2,28.13143525741031
2.5,34.5
2.2,36.0
2.4,26.0
3.170112113754451,33.50000000000008
2.6,31.0
2.5,25.0
2.3,26.0
2.2,33.7371294851794
2.5,25.0
2.2,34.0
3.1,21.0
2.6,27.0
2.1,29.0
2.4,27.0
2.5,32.0
2.4,27.5
2.6,32.5
2.8,24.0
2.8,24.0
2.6,24.7
2.5,27.0
3.0,26.0
2.2,35.0
2.4,27.0
2.6,29.0
2.3,23.0
2.5,26.0
2.1,27.0
3.1,28.0
2.4,27.5
2.2,20.3
2.5,36.0
2.5,36.0
2.0,34.0
2.6,29.0
2.0,31.5
2.7,25.0
2.4,23.0
2.6,26.0
2.6,28.5
2.5,26.0
2.3,28.0
2.5,29.0
2.1,31.0
2.3,34.0
2.4,27.5
2.5,32.0
3.0,31.0
2.8,22.0
2.3,34.0
3.0,29.0
3.0,32.0
2.4,26.0
2.5,26.0
2.5,32.0
3.549078479628117,34.00000000000006
2.3,34.0
2.9,30.0
2.4,32.0
2.3,29.5
3.3,27.0
2.5,29.0
2.6,25.0
3.2,22.7
3.0,24.0
2.5,29.999999999999996
2.9,21.5
2.2,36.0
2.8,29.5
2.2,34.0
2.5,32.0
2.6,25.0
3.9,21.0
2.5,25.0
2.8,40.0
3.2,32.0
3.1,35.0
3.1000000000000005,40.00000000000001
4.014022422750892,41.00000000000002
3.6121793820071115,42.070112113754455
3.2,39.0
3.4,31.0
3.12616352201258,46.25118949958984
3.2,38.0
2.9,40.0
2.9228766748701127,43.92988788624558
3.0,36.0
3.052365326770578,42.000000000000014
3.8,30.0
3.3,36.0
3.0,38.0
2.87371294851794,37.0
3.556089691003556,40.00000000000001
3.1,38.0
3.4,31.0
3.0,36.0
3.0,35.0
3.1,34.130265210608094
3.357932731747336,41.43910308996447
2.9,39.0
3.6,31.0
3.0,36.0
3.0,42.0
3.6,31.0
3.1,29.0
2.9,37.0
3.8167787804211066,38.30363686081486
4.0,36.0
3.0,36.0
3.6,38.0
2.9,39.0
3.2,34.0
3.5,37.0
3.4,34.0
3.4,36.0
3.3,37.0
3.2,38.0
3.2,38.0
3.5,33.0
3.5,33.0
3.1,34.0
3.1,36.0
2.9,40.0
3.1,34.0
3.5,33.0
3.4,33.0
3.0,41.0
2.9,38.0
3.0,42.0
3.4,32.0
3.8,37.0
3.3,34.0
3.1,33.0
3.2,33.0
2.8,42.0
3.1,34.0
2.8,40.0
2.9,40.0
3.6,35.0
3.5,32.5
3.1,39.0
3.5,33.0
3.4,30.0
3.2925895542794654,45.66179928903473
3.1,38.0
2.9,42.0
3.3,34.0
3.6,32.0
3.2,32.0
3.3771233251298893,40.00000000000001
3.0,35.0
3.9,33.0
2.9,40.0
3.3,32.5
2.8,37.0
3.4,34.0
3.2,46.0
3.0,38.0
2.6,30.0
3.2,32.0
2.9,39.0
3.5,35.0
3.1,35.0
3.3,32.0
3.0,41.0
3.3,37.0
3.4,37.0
3.4701121137544453,37.80628930817612
3.3,32.5
2.7,42.0
3.4,37.0
3.4,39.0
3.3,37.0
3.4,34.0
3.0,35.0
2.7,39.0
2.9,37.0
3.1,34.0
3.0,35.0
3.1,38.0
3.6,30.0
2.9,39.0
3.1,34.0
3.3,33.0
2.8,34.0
3.8,42.000000000000014
2.9,39.0
3.7,31.0
2.9,39.0
2.9,33.0
3.2,37.0
3.3719551544982242,44.000000000000014
2.7,41.0
3.0,38.0
3.62804484550178,41.929887886245574
3.0,34.0
3.4,36.0
3.1,34.0
3.0,36.0
3.2,38.0
2.9,39.0
3.5,32.0
3.5,39.0
3.1,33.0
3.2,41.0
3.0,43.0
3.9,21.0
3.1,33.0
3.2,38.0
3.125741029641193,40.81435257410298
2.9,37.0
3.8,31.5
3.2,39.0
3.2,36.0
3.6,30.0
3.1,38.0
3.6,38.0
3.0,33.0
3.1,35.0
3.0,35.0
3.27371294851794,33.368564742589705
2.6,32.5
3.5,36.0
3.0,41.0
3.3,34.0
3.8,32.5
2.8,31.0
3.2,34.0
3.2,34.0
3.500000000000001,44.00000000000002
3.1,35.0
3.5,29.0
3.4350560568772237,39.96494394312279
3.3262870514820593,39.0
3.2,37.0
2.8,40.0
3.2,36.0
2.7,32.0
3.3,30.0
3.1737129485179403,38.0
3.3943057722308945,33.0
3.436899097621002,39.96494394312279
3.3,33.29134165366612
3.1,39.0
3.5,37.0
3.5,32.0
3.0961006289307793,33.97896636587369
2.4,24.0
2.6,29.5
2.1755850234002208,20.773244929799336
2.8,23.0
2.6,21.0
2.9,29.0
2.9262870514820576,21.657176287051485
2.4,28.0
3.1,25.0
2.4,26.0
3.2,20.5
2.6,26.0
2.9,23.0
3.0834633385335604,25.66692667706712
2.7,28.0
2.7,23.5
3.0,24.0
3.2,20.0
2.2,31.0
2.3,33.0
2.6,25.5
2.7,23.0
2.4,22.3
3.1474258970358804,23.737129485179402
2.7,25.0
2.9,25.0
3.2,22.7
2.6,35.0
2.3,34.0
2.8,25.5
2.2,31.0
2.7,24.0
3.0,22.0
3.1,26.0
2.0,31.5
2.0,28.0
3.0911457478807773,33.00000000000001
3.3,22.0
2.8,24.0
3.0,22.5
2.3,23.0
2.9,29.0
2.8,23.0
2.6,24.0
2.3,26.0
2.6,23.0
2.5,28.0
2.4,30.0
2.4,30.0
2.6,25.5
2.3,29.5
2.7,22.0
3.2,19.3
3.1102964118564813,25.0
2.7,25.0
2.1,32.0
3.2,19.0
2.4494394312277836,35.00000000000002
2.7,27.5
3.3,29.0
2.8,20.5
3.1,21.0
2.1,28.631435257410295
2.8,23.0
2.8,20.0
3.0,29.0
2.899622641509541,29.970812141099138
2.2,24.0
3.0,17.0
3.5000000000000036,31.178889800382862
3.329887886245563,31.147634673229486
2.1,15.0
2.1,23.0
3.099999999999999,34.684495488105
2.5010920436832955,17.50273010920824
2.5,18.0
3.1999999999999975,37.50921520371887
2.7,22.5
3.0771233251298846,32.999999999999964
2.2764430577238364,20.0
2.2,24.0
1.9,20.5
3.000000000000002,29.21592015313083
3.5014820891441154,29.184495488105075
2.8768772217664718,34.84933005195515
2.7,13.5
2.7,13.5
2.9,18.0
2.2387421383647834,29.964943943122826
1.9,20.5
3.9000000000000012,39.00000000000003
3.3368990976210013,32.15424665025979
2.6,24.0
2.963962558503117,18.63962558503117
2.1,15.0
2.2036860814875574,30.908854252119223
2.5,17.0
1.9,22.5
2.5966748701121167,29.76161881323492
2.5,23.0
2.5,18.0
3.6416680339075773,27.44590648072191
3.428044845501777,30.206918238993698
2.5,17.0
2.3496308449549868,28.757834290401686
3.4210336341263354,32.21033634126335
2.1,15.0
2.492797374897352,29.02103363412637
2.680563303254031,33.000000000000014
2.8785671315285777,34.929887886245574
3.2999999999999936,29.10516817063161
3.5609351927809665,29.999999999999993
2.718468690183266,23.772715340443
2.4951927809680123,30.702925895542858
3.9,32.99999999999999
2.5261635220124723,24.799239814055163
3.5140224227508883,28.210336341263336
3.6527645611156703,32.10516817063167
2.9302488378452276,27.99999999999999
3.199999999999999,34.929887886245545
1.8,19.7
2.3106972928630025,27.908854252119227
1.8,26.5
2.1,18.3
2.752595023243091,36.3523653267706
1.8,19.7
2.4,20.0
3.0,19.0
2.4,24.0
3.200000000000003,37.5959529669128
3.1463604047032585,29.152474706042966
3.2000000000000033,35.71955154498225
2.545753349740226,31.44170631665302
2.5,18.0
2.5,19.0
2.6789335520920314,30.00000000000003
2.1411856474195994,14.948517940725502
3.1000000000000014,38.26382280557837
2.2,21.0
2.5,17.0
2.4,43.0
2.8,33.0
2.4,43.0
1.9,37.0
2.1,39.0
2.2,34.0
3.3,27.0
3.500000000000004,33.03505605687725
2.1,39.0
3.3,28.0
2.5,34.0
3.2,30.0
2.6,31.0
3.1,29.0
3.1,30.0
3.6,24.0
3.1,29.0
3.1,34.0
3.4,33.0
3.1,30.0
2.9,39.0
2.2,40.0
2.5,33.0
2.47371294851794,40.7371294851794
2.4,39.0
2.3,33.94851794071761
3.1199507793273185,47.47995624829096
2.6,33.0
3.514022422750886,34.94252119223405
2.0,40.0
3.1,30.0
3.4,30.0
2.6811703582171207,39.00000000000004
2.10368608148756,40.035056056877245
2.9859775772491153,37.19551544982231
3.1,35.035056056877224
3.0000000000000036,36.070112113754476
3.2,34.0
2.7,32.0
2.7,30.0
2.6,32.0
2.4,32.0
3.499999999999997,33.2103363412633
3.1,35.0
2.3,36.0
2.8,36.0
1.9,37.0
3.3,32.0
2.3,35.0
3.6,30.0
2.9,32.0
3.4,24.0
2.3,36.0
3.3,31.0
3.1,32.0
3.1,33.0
2.7,41.0
2.6,32.0
3.1,28.0
3.1,31.0
3.0999999999999956,37.280448455017726
2.7,31.0
3.6,28.0
3.0,32.0
2.5,33.0
2.7,28.0
2.8,29.0
2.6,32.0
3.6,29.0
2.4,35.0
3.600000000000003,36.745999453103664
3.1,33.0
3.2,15.5
3.3,27.0
2.6677847113883066,30.0
3.7,24.0
2.47371294851794,35.0
3.4,28.5
3.021918876755154,28.0
3.3,32.0
3.078861154446182,28.211388455538184
3.3,30.0
2.4,32.0
3.2,32.0
3.0,30.0
3.4,32.0
2.9,29.0
2.5,38.0
2.8,35.0
3.4,24.0
2.2,35.0
2.9,29.0
2.2,39.0
2.7,29.0
3.3,25.0
2.8,35.0
3.162324492979738,26.0
3.4,30.4742589703588
3.1,27.0
2.0,40.0
3.1,33.0
2.9,31.0
3.3,30.0
3.3,22.0
2.6,41.0
3.2,30.5
2.8,28.0
2.6,41.0
2.8,29.0
2.8,26.10842433697342
2.9,28.0
2.7,34.0
3.2,26.0
3.0,33.0
2.4,37.0
3.2,37.0
3.1,25.0
3.4,25.5
2.7,28.0
2.7,32.0
3.4,30.0
2.6,41.0
3.1,20.0
2.7,27.5
2.8,30.0
3.0840093603744143,20.0
3.2,27.0
3.8,28.0
2.7,31.0
2.6,32.0
2.9,34.0
3.2,30.5
2.5,32.0
3.1,25.0
3.1,28.0
2.2,36.0
3.6,31.0
3.0,30.0
2.9,32.0
2.9,23.0
2.7,35.0
3.0,33.0
2.9,22.5
3.7,33.0
2.8,42.0
2.9,30.0
2.3,35.0
3.5,26.0
3.1,31.0
2.8,32.0
2.6,32.0
3.5,26.0
2.4,28.0
2.8,28.999999999999996
3.0,27.0
3.1,24.0
2.6,26.0
2.8,36.0
2.9,34.0
2.2,32.0
3.3,23.0
2.7,26.0
2.7,39.0
2.773712948517942,28.73712948517942
3.1,27.0
2.4,36.0
2.6,33.0
2.929887886245558,42.035056056877245
2.3,29.0
2.5,34.0
3.1,33.0
2.4,35.0
2.7,32.0
3.0,27.7
2.5,35.0
2.9,30.0
3.0,31.0
3.0,24.0
2.6,34.0
2.6,29.0
3.2000000000000015,33.0
3.0411856474259165,26.0
2.7,29.0
2.7,32.0
3.3,30.3
3.4,30.0
3.0789663658736663,36.053486464315014
3.0,28.0
3.0,29.0
2.7,31.0
2.5,34.0
3.0,30.0
2.7546458846048623,30.999999999999964
2.5,43.0
2.3,33.0
2.5,33.0
2.5,29.0
3.1,29.0
2.8435257410293007,32.0
2.6,29.0
3.0,42.0
2.1,39.0
3.1,21.0
3.1,30.0
2.2,40.0
2.3,34.0
2.9,30.0
2.7,28.0
3.1,28.0
2.9,32.0
2.1,28.0
2.6,34.0
2.3,33.0
3.1,32.0
3.3,29.5
3.3,28.5
2.8,36.0
2.8,32.0
1.9,37.0
2.3,37.0
3.1680187207488397,28.0
2.2,36.0
2.3,34.0
3.6,24.0
3.1,31.0
2.9,30.0
2.6,32.0
2.8,35.0
3.3,22.0
3.4,28.0
3.3,24.0
2.5,32.0
2.8,23.0
2.8,24.0
3.7,25.0
3.1,29.0
2.7,28.0
2.7,28.0
2.9,22.0
2.8,25.5
3.6,27.5
2.4,28.0
2.6,22.0
3.2,23.0
2.5,27.0
2.7,29.0
2.6,25.0
2.6,29.0
3.1,29.0
3.3,26.0
2.4,29.0
2.6,22.0
2.4,27.0
2.5,26.0
3.3859775772491143,33.00000000000002
2.6140224227508932,36.525840853158385
3.1,24.0
3.0,22.0
2.8,29.0
2.4,28.0
3.79819524200164,35.87601859447636
3.3,22.0
2.7,28.0
2.3,19.3
3.0,24.5
2.5,29.0
2.9,35.0
3.6,29.0
2.6,26.0
2.5,29.0
3.4400936037441894,29.400936037441895
3.3,25.0
2.9,25.0
3.0,26.0
2.7,28.0
3.4,24.0
3.8,32.0
2.4,29.0
3.1,25.5
2.7,20.5
3.3,26.0
2.7,23.0
2.4,25.0
3.0,24.0
2.8,24.0
2.9,23.0
2.4,25.0
3.1,23.0
3.0,26.0
3.5,18.0
2.3,29.0
2.9,30.0
2.7,29.0
2.4,21.5
2.7,33.0
3.4,18.0
2.1,28.0
2.6,24.0
2.7,27.0
2.7,28.0
3.8070112113754444,35.00000000000001
3.2,26.0
2.9,39.0
2.5,23.0
2.4,25.0
3.4,23.5
3.2,25.0
2.7,32.0
2.6,22.5
2.3,29.0
3.3,23.0
2.7,30.0
3.3,24.0
2.6,26.0
2.8,25.7
2.3,33.0
2.9,27.0
3.3,23.0
2.8,26.5
2.5,27.0
2.7,23.3
2.2,28.5
1.8,36.0
2.7,29.0
2.9,21.5
2.6,30.0
2.5,34.5
3.1,27.0
3.7,28.0
2.9,25.0
2.5,29.0
3.2,34.0
3.1,20.0
3.4,30.0
3.2,15.5
2.8,24.0
2.5,38.0
3.6,35.5
3.7,29.5
2.7,39.0
3.7,33.0
3.5,35.0
3.6,32.0
3.0,29.0
3.6,31.0
3.0,44.0
3.8262870514820593,38.0
2.5,37.0
3.5,33.0
3.7,31.0
3.2,32.0
3.7,32.5
3.3,28.5
3.1,31.0
3.2,41.0
2.7,34.0
3.3,32.0
2.9,38.0
3.6,33.0
3.5,31.0
3.1,34.0
3.6,27.0
2.8,35.0
2.7,36.0
3.3,46.0
3.0,43.0
3.3,32.0
2.901092043681733,40.0
3.2,32.0
3.7,33.0
3.5,32.5
3.3,31.0
3.1,33.0
2.8,35.0
3.4,36.0
3.6,29.0
3.4,30.0
3.2,33.0
3.7,27.0
3.0,36.0
2.7,32.0
2.9,37.0
3.0,31.0
3.3,30.0
3.7,28.0
2.9,33.0
3.3,33.0
2.5,43.0
3.0,38.0
3.3,31.0
3.3,33.0
3.2,34.0
2.4,37.0
2.9,30.0
3.2,28.0
3.6,33.0
3.6,32.0
3.6,32.0
3.9,36.0
2.7,39.0
3.7,28.0
2.9,32.0
3.8,30.0
3.5,37.0
2.8,34.0
2.5,37.0
2.907011211375445,40.96494394312279
3.5,32.0
2.9,40.0
3.4,40.0
3.0,28.0
3.0,35.0
3.8,32.0
3.2,31.0
3.3,31.0
3.4,28.5
2.8,20.5
3.3,27.5
2.7,28.0
2.9,24.0
3.7,22.0
3.0,26.0
3.5,21.0
3.1,27.0
2.6,32.5
3.0,24.0
2.5,25.368564742589705
3.3,28.0
2.1,22.5
2.9,21.5
2.7,28.0
2.7,23.5
3.3,25.0
2.5,23.0
3.2,32.0
3.3,18.0
3.1,25.5
2.9,22.631435257410295
3.2,27.0
2.8,27.0
2.7,31.0
3.4,19.0
3.4,29.0
2.3,23.0
3.7,22.0
2.8,29.0
3.3,28.0
3.5262870514820617,21.921138845553816
3.3,17.0
2.9,27.0
2.6,29.0
3.0,24.0
2.0,31.5
2.6,23.63143525741031
2.3,29.5
3.1,26.0
2.5,32.0
2.8,29.0
2.7,24.0
2.8,29.0
3.4,19.0
2.5,17.5
3.1,26.0
2.0,35.0
2.2,20.3
2.4,27.5
3.0,25.5
2.7,28.0
3.2,14.5
3.4,24.0
2.6,23.5
3.7,28.0
3.3,22.0
3.0,20.0
2.8,32.0
2.5,25.0
2.9,34.0
2.6,23.5
2.5,26.0
2.2,35.0
2.6,21.5
3.1,25.0
3.7,31.0
2.3,23.0
3.0,31.0
3.3,30.0
2.5,30.0
3.2,28.0
2.8,25.5
2.5,22.5
2.3,27.0
2.3,23.0
2.4737129485179414,23.0
3.7,17.0
3.0,24.5
3.5,26.0
2.3,27.7
3.1,28.0
3.3,25.0
2.8,29.0
2.7,20.0
2.2,34.0
2.4,21.5
2.3,29.5
2.4,23.0
2.6,23.5
2.1,25.0
2.6,29.0
3.2,30.0
2.5,29.0
3.2,15.5
3.0,23.0
1.8,26.5
2.5,26.0
2.1,24.0
2.3,39.0
3.5,33.0
2.8,32.0
3.5,30.0
3.6,30.0
2.2159906396255806,39.0
3.5,32.0
3.6,35.0
3.5,32.0
3.2,37.0
3.0,25.0
3.3,31.0
3.7,32.5
3.0,33.0
2.5,33.0
3.3,24.0
3.1,29.0
2.9,33.0
3.6,32.0
3.1,32.0
2.3,39.0
2.5,32.5
3.0,30.0
3.1,32.0
2.7,33.0
3.1,31.0
3.6314352574102986,32.0
2.47371294851794,37.7371294851794
3.5,38.0
3.1,32.0
3.3,28.0
3.4,30.0
2.6,33.0
3.3,30.0
2.4,37.0
3.1,29.0
2.1,41.0
3.7,29.0
2.7,32.0
2.6,34.0
2.9,32.0
3.4,36.0
3.3,33.5
3.4,28.5
3.3,28.5
2.8,32.0
2.8,37.0
3.3,31.0
3.7,25.0
2.9,34.0
3.7,28.0
3.7,33.0
3.6,29.0
3.5,32.0
3.6,27.0
2.8,32.0
3.3,28.5
3.3,29.0
2.8,37.0
3.4,29.0
2.7,40.0
3.3,31.0
3.7,28.0
3.3,29.0
3.4,28.5
3.2,37.0
3.3,29.0
3.5,21.0
2.8,25.0
3.2,28.0
3.5,33.0
3.3,31.0
3.7,24.0
2.7,35.0
3.3,31.0
3.6,30.0
2.7,33.0
3.4,28.5
3.1,32.0
2.3,40.0
3.3228766748701153,35.000000000000036
2.6,35.0
3.3,30.0
2.7,31.0
2.9,28.0
3.578966365873669,43.54427126059613
2.5,30.5
2.8,34.0
3.5,27.0
3.4,25.5
3.7,32.0
3.4,27.0
3.2,32.0
2.9,22.0
3.2,33.0
2.9,34.0
3.1,32.0
3.3,30.0
2.9,33.0
3.8,31.5
3.9,27.0
3.114022422750893,38.35597484276735
3.6,31.0
3.9,24.0
3.3,30.3
2.9,30.0
2.4,36.0
3.6,29.0
3.6,29.0
3.8,30.0
2.7,38.0
3.507011211375446,36.75460760185946
2.9,33.0
2.8,34.0
3.1,32.0
2.9,33.0
3.4,27.0
3.1,34.0
3.8217938200711012,34.964943943122826
3.6000000000000036,35.95572873940391
3.2,32.0
3.1,33.0
3.721033634126334,34.0
3.7,28.0
3.4,29.0
3.7051482059282392,30.0
2.4,41.0
3.115865463494669,38.402242275088895
2.7,23.0
2.5,25.0
2.5999999999999996,22.0
2.4,30.0
2.5,33.474258970358804
2.3,26.0
2.2,21.0
2.3,27.7
2.5,27.0
3.7,24.0
2.0,34.0
2.4,27.5
2.4,27.5
2.3,33.0
2.5,26.0
2.8,25.7
2.9,28.0
3.3,25.0
2.7,28.0
2.7,24.0
2.1,29.0
2.8,24.0
2.5,29.0
2.6,33.0
3.4,25.5
3.0,26.0
2.7,29.0
2.7,30.0
3.0,24.5
2.4,25.0
2.5,26.0
2.3,33.0
2.7,29.0
2.4,25.0
2.3,21.0
2.7,28.0
2.6,31.0
2.7,23.0
2.6,24.0
3.2,32.0
2.7509215203718917,36.00000000000003
2.3,29.0
2.5,30.0
2.8,27.0
3.4,25.5
2.6,25.0
2.7,27.0
3.3,27.0
2.5,28.0
2.5,27.0
2.7,27.0
2.7,26.73712948517941
2.6,21.5
2.6,24.7
2.9,31.0
2.594851794071761,29.525741029641196
2.2,33.0
2.1,30.0
3.1,24.0
2.4,28.5
2.1,30.0
2.8653048947224526,39.876401421930574
2.4,28.0
3.0018430407437804,39.00000000000003
2.1,31.0
2.5,28.0
2.6,23.0
3.0,26.0
2.1,24.0
2.3,27.0
2.5,26.0
2.7,31.0
3.0,24.5
2.800000000000004,39.00000000000006
2.5,22.0
2.1,29.0
2.1,27.0
2.4,32.0
2.4,28.0
3.021033634126334,41.00000000000001
1.9,31.5
2.6,29.0
2.7,30.0
2.5,25.0
2.7,28.0
2.6,23.0
2.4,22.0
2.5,25.0
2.5,29.0
2.7,27.0
2.3,28.0
2.7,28.0
2.6,29.0
2.4,25.5
2.8,27.0
2.8,23.0
2.8,22.0
2.9,18.0
2.7,27.0
2.7,27.0
3.471955154498224,38.26382280557836
2.4,28.5
2.4,29.0
2.5,30.5
3.1,28.0
2.6,25.0
2.6,24.0
2.5,26.0
2.3,27.7
2.6,28.0
2.6,27.0
2.4,22.0
2.6,26.0
2.6,23.0
2.878966365873669,38.34695105277553
2.5,29.0
2.5,26.0
2.6,29.0
2.8,25.0
2.4,29.0
2.5,32.0
2.6,26.0
2.7,28.0
2.6,25.0
2.1,27.0
2.5,24.0
2.7,26.0
2.6,26.0
2.2,39.0
2.9,30.0
2.6,29.0
2.5,26.0
2.3,25.0
2.7,27.0
2.5,20.0
3.1,24.0
2.4,26.0
2.9,27.0
2.4,28.3
2.4,28.5
3.1,26.0
3.1,28.0
2.2,28.0
2.2,26.5
2.4,28.0
2.7,28.0
2.3,26.0
2.7,27.0
2.4,29.0
2.7,28.0
2.7,25.0
2.4,27.5
2.6,25.0
2.6,26.0
2.8649439431227792,39.000000000000014
3.4,27.0
2.6,26.0
2.7,28.52574102964119
2.7,27.0
2.7,29.0
2.6,26.0
2.3,24.7
2.7,23.0
2.98485643970468,39.91867651080124
2.3,26.0
2.8,23.0
2.6,23.5
2.7,23.0
2.4,28.0
2.5,29.0
2.6,26.0
3.2719551544982246,41.62231337161603
2.6,25.5
2.4,26.0
2.5,26.0
2.6,33.0
2.7,29.0
2.4,27.0
2.4,27.5
2.5,27.0
2.9,26.5
2.5,27.0
2.2,31.0
3.6000000000000023,37.000000000000014
2.5,27.0
2.5,25.0
2.3,30.0
3.1,28.0
2.7,25.0
2.2,28.0
3.0,17.0
2.6,29.0
2.4,29.0
2.9,35.0
2.5,25.262870514820587
2.3479719188767394,27.843915756630217
2.5,27.0
2.6,27.0
2.7,27.0
2.9,29.0
2.8771233251298876,37.5092152037189
2.5,29.0
3.384134536505332,34.99999999999999
2.3,27.0
2.5,29.0
2.5,29.0
2.5,29.0
2.7,28.0
2.8,27.0
2.4,25.0
2.6,29.0
2.4,28.3
2.9331513260535305,28.331513260535303
2.5,29.0
2.4,28.0
2.6,29.0
2.6,24.7
2.9,26.0
2.6,23.5
2.8,27.0
2.9,32.0
2.2,34.0
2.6,29.0
2.7,28.0
2.9,24.7
2.4,30.0
3.3,23.5
2.6,23.0
2.7,27.0
2.5,28.5
2.6,31.5
2.8,24.0
2.3,29.0
2.6262870514820613,28.0
3.1,25.7
2.6,26.0
2.1,25.0
2.6,23.0
2.6,29.0
2.4,28.0
3.1,25.0
2.2,28.5
2.4,27.5
3.3,25.0
2.6,23.0
2.3,26.0
2.8,23.0
3.1,27.0
3.1,28.0
3.1,28.0
2.9,33.0
2.6,29.0
3.2,30.5
2.6,31.0
2.5,34.5
3.0,35.0
3.0,27.7
2.8,32.0
3.3,38.0
2.9,31.0
3.5262870514820595,35.0
2.8,32.0
3.4,24.0
3.0,35.0
2.9,33.0
3.4,37.0
2.7,32.0
3.4,30.0
2.6,31.0
2.6,32.0
2.6,32.0
2.6,33.0
3.0,32.0
2.6,32.0
3.7,33.0
2.9,28.0
2.5,29.0
3.0,30.0
3.4,30.0
3.0,33.0
2.2,36.0
2.7,29.5
3.1,20.0
3.9,33.0
3.0926278370248896,36.31369975389672
3.0,30.5
2.8,35.0
2.2,40.0
3.4,30.0
2.7,32.0
3.0,26.5
3.1,28.0
3.6,31.0
2.9,34.0
2.526562756357671,48.00000000000002
3.2,32.0
3.1,27.0
2.7,41.0
2.7,34.0
3.3,26.0
2.8,32.0
3.3,22.0
3.5,30.0
3.4,24.0
3.4,27.0
3.4,29.0
3.1,31.0
2.6,31.0
3.6509215203718974,34.000000000000064
2.3,25.0
3.7000000000000015,34.96494394312279
2.7,34.0
3.2,28.0
2.5,18.0
2.4,36.0
2.3,34.31981279251163
2.8,32.0
3.4,28.0
3.2,27.0
3.1,31.0
2.6,31.0
3.3,24.0
3.459092152037193,34.96494394312283
2.891145747880775,35.38561662564942
3.1,27.0
3.085977577249113,32.2232376264698
2.778966365873668,43.83773584905663
2.3,23.0
2.6,31.0
3.1,31.0
3.2,22.7
3.1,28.0
3.2,31.0
2.7,32.0
3.3,31.0
3.2,22.7
2.2,39.0
2.6,25.0
3.2,37.0
2.8,27.0
3.5,27.0
3.284555382215278,29.42277691107639
3.0,27.368018720748836
2.9,16.0
3.426287051482059,26.737129485179402
2.6,24.0
3.3,28.5
3.9,27.7371294851794
3.4,29.0
2.8,33.0
3.5,32.5
3.6,17.5
3.7,28.0
3.0,26.5
2.4,20.7
2.7,23.0
3.0,33.0
3.6,26.0
3.0,43.0
3.1,31.0
2.4,36.0
2.9,32.0
2.5,29.0
3.3,38.0
3.0,29.0
2.8,28.0
3.6,36.0
3.1,31.0
3.9,21.0
3.3,32.0
2.7,34.0
3.4,29.0
2.5,36.0
2.07371294851794,39.262870514820605
3.0771233251298886,36.24539239814056
3.0,34.0
2.6706043204812167,30.83874213836476
3.3,25.0
2.4,28.3
3.3,22.0
2.4,33.0
2.7,30.0
3.1,32.0
2.6,30.0
3.4,38.0
3.9,38.0
3.1,35.0
3.9,24.0
3.5,26.0
2.7,32.0
3.9,27.0
3.6,29.0
3.1,28.0
2.6,34.0
3.2,30.0
2.6,29.5
3.3,23.0
3.0,28.0
3.1,22.0
3.0,35.0
3.0,38.0
3.2,26.0
