"S","X1","X2","pred","type","id_indiv"
"White",3.3,41,0.577929420278292,"factual",12371
"White",2.8,44,0.560473783216982,"factual",12372
"White",3,47,0.627546770241774,"factual",12373
"White",3.3,36,0.504122090748564,"factual",12374
"White",3,44,0.584926953188966,"factual",12375
"White",4,35,0.576090889646391,"factual",12376
"White",3.4,39,0.560979114940055,"factual",12377
"White",3.4,41,0.590069544154612,"factual",12378
"White",3.6,37,0.556252804892157,"factual",12379
"Black",2.3,40,0.186449303508372,"factual",12380
"White",3.8,37,0.580765153185158,"factual",12381
"White",3.4,36.5,0.524041810387922,"factual",12382
"White",3.3,37,0.51900255037848,"factual",12383
"White",2.8,41,0.516097140745154,"factual",12384
"White",2.2,43,0.470953978668285,"factual",12385
"White",3.3,41,0.577929420278292,"factual",12386
"White",3.5,39,0.573246772282484,"factual",12387
"White",2.8,42,0.530952598244441,"factual",12388
"White",3.3,41,0.577929420278292,"factual",12389
"White",3.1,38,0.508913448324849,"factual",12390
"White",3.7,43,0.653235104954443,"factual",12391
"White",3.5,37,0.543885328388349,"factual",12392
"White",3.5,36,0.529076179660961,"factual",12393
"White",3.6,37.5,0.563590500308136,"factual",12394
"White",3.4,42,0.604394820613303,"factual",12395
"White",3.4,39,0.560979114940055,"factual",12396
"White",3.2,37,0.506517919194709,"factual",12397
"White",3.2,41,0.56569438907178,"factual",12398
"White",3.5,36,0.529076179660961,"factual",12399
"White",3.8,37,0.580765153185158,"factual",12400
"White",3.7,44,0.666600219017191,"factual",12401
"White",3.1,41,0.553378775110249,"factual",12402
"White",2.9,43,0.558111378707924,"factual",12403
"White",3.4,40,0.575589792519427,"factual",12404
"White",3.5,38,0.558617287556065,"factual",12405
"White",3.5,37,0.543885328388349,"factual",12406
"White",3,40,0.526176066832885,"factual",12407
"White",3,37.5,0.488977998096455,"factual",12408
"White",2.7,39,0.473854110881368,"factual",12409
"White",3.6,36,0.541506700654796,"factual",12410
"White",3.3,37,0.51900255037848,"factual",12411
"White",2.9,46,0.601609279066127,"factual",12412
"White",3.4,39,0.560979114940055,"factual",12413
"White",2.9,43,0.558111378707924,"factual",12414
"White",2.8,41,0.516097140745154,"factual",12415
"White",3.4,42,0.604394820613303,"factual",12416
"Black",2.8,30,0.139558540714256,"factual",12417
"White",2.7,40,0.488721676925216,"factual",12418
"White",3.5,39,0.573246772282484,"factual",12419
"White",3.2,41,0.56569438907178,"factual",12420
"White",3.8,39,0.609457255737563,"factual",12421
"White",3.4,40,0.575589792519427,"factual",12422
"White",3.4,42,0.604394820613303,"factual",12423
"White",3.2,41,0.56569438907178,"factual",12424
"White",3.6,37,0.556252804892157,"factual",12425
"White",3.2,40,0.551008785278917,"factual",12426
"White",3.4,38.5,0.553632287126056,"factual",12427
"White",3.5,42,0.616279138877612,"factual",12428
"White",3.9,37,0.592881170051337,"factual",12429
"White",3.7,37,0.568550956809039,"factual",12430
"White",2.6,46,0.565190278039444,"factual",12431
"White",3.3,41,0.577929420278292,"factual",12432
"White",3.6,41,0.614010112548522,"factual",12433
"White",3.3,35,0.489234325063854,"factual",12434
"White",3.7,39,0.597499646535722,"factual",12435
"White",3,42,0.555746341205445,"factual",12436
"White",2.7,43,0.533338793899458,"factual",12437
"White",3.1,38.5,0.516353319400693,"factual",12438
"White",2.7,41,0.503609224031152,"factual",12439
"White",3.3,40,0.563338183221108,"factual",12440
"White",3,38.5,0.503865658406712,"factual",12441
"White",2.9,37.5,0.476500119881161,"factual",12442
"White",3.1,39,0.52378594830862,"factual",12443
"White",3.4,37,0.531463497489171,"factual",12444
"White",3.1,41,0.553378775110249,"factual",12445
"White",3.8,36,0.566198364236393,"factual",12446
"White",3.2,39.5,0.543630843845381,"factual",12447
"White",4,44,0.699048122437303,"factual",12448
"White",3.5,43,0.630262414295859,"factual",12449
"White",2.5,39,0.449021160521815,"factual",12450
"White",2.7,41,0.503609224031152,"factual",12451
"Black",2.3,35,0.145413124915944,"factual",12452
"White",3.3,41,0.577929420278292,"factual",12453
"White",3.3,38,0.533849375926743,"factual",12454
"White",3.6,34,0.511821191174069,"factual",12455
"White",3.4,39,0.560979114940055,"factual",12456
"White",3,40,0.526176066832885,"factual",12457
"White",2.7,43,0.533338793899458,"factual",12458
"White",3.6,36,0.541506700654796,"factual",12459
"White",3.6,40,0.599802470061218,"factual",12460
"Black",2.5,31,0.129056776220967,"factual",12461
"White",3.9,36,0.578429778232957,"factual",12462
"Black",2.2,40,0.178987472882209,"factual",12463
"White",3.4,35.5,0.509169813169344,"factual",12464
"White",3.7,37,0.568550956809039,"factual",12465
"White",3.9,32,0.519514686830194,"factual",12466
"White",3.7,48,0.717294454658702,"factual",12467
"White",3.3,40,0.563338183221108,"factual",12468
"White",3.9,34,0.549144470509244,"factual",12469
"White",2.9,40,0.513703168924271,"factual",12470
"White",3,45,0.599309906886688,"factual",12471
"White",3,39.5,0.518746467110571,"factual",12472
"White",3.3,40,0.563338183221108,"factual",12473
"White",3.1,40,0.538616382192265,"factual",12474
"White",3,42,0.555746341205445,"factual",12475
"White",4,37,0.604885254026625,"factual",12476
"White",3.2,40,0.551008785278917,"factual",12477
"White",3,42,0.555746341205445,"factual",12478
"White",3,40,0.526176066832885,"factual",12479
"White",3.4,40,0.575589792519427,"factual",12480
"White",3.6,43,0.641830155308001,"factual",12481
"White",3.7,35,0.539126179662923,"factual",12482
"White",3.1,43,0.582598099538154,"factual",12483
"White",4,31.5,0.524553496553426,"factual",12484
"White",3.3,37,0.51900255037848,"factual",12485
"White",3.8,42,0.651060875754465,"factual",12486
"White",2.9,40,0.513703168924271,"factual",12487
"Black",2.5,38,0.18355912011218,"factual",12488
"White",3.3,47,0.661867545352403,"factual",12489
"White",3.3,43,0.606684163102556,"factual",12490
"White",3.7,36,0.553885771249107,"factual",12491
"White",3.8,41,0.637411665684913,"factual",12492
"White",3.6,41,0.614010112548522,"factual",12493
"White",3.3,35,0.489234325063854,"factual",12494
"White",3.4,38,0.546261956004079,"factual",12495
"White",3.1,40,0.538616382192265,"factual",12496
"White",2.7,42,0.518490373993496,"factual",12497
"White",3.3,42,0.592385877308212,"factual",12498
"White",3.4,45,0.646224685542358,"factual",12499
"Black",2.7,28,0.120463179835363,"factual",12500
"White",3.9,33,0.534359887044209,"factual",12501
"White",3.5,41,0.602100892305627,"factual",12502
"White",2.8,43,0.545753401243074,"factual",12503
"Black",2.7,31,0.140713437150446,"factual",12504
"White",4,42,0.673410929683409,"factual",12505
"White",3.4,41,0.590069544154612,"factual",12506
"Black",3,31,0.159835038885196,"factual",12507
"White",3.7,32,0.494537984243762,"factual",12508
"White",3.3,41,0.577929420278292,"factual",12509
"White",3.9,37.5,0.600048676080409,"factual",12510
"White",3.9,42,0.662326536276027,"factual",12511
"White",3.5,37,0.543885328388349,"factual",12512
"White",3.4,39,0.560979114940055,"factual",12513
"White",3.9,44,0.688431270144408,"factual",12514
"White",3.1,39,0.52378594830862,"factual",12515
"White",3.4,37,0.531463497489171,"factual",12516
"White",3.8,37,0.580765153185158,"factual",12517
"White",4,32,0.531974330780899,"factual",12518
"White",3.7,32,0.494537984243762,"factual",12519
"White",3.8,40,0.623537269623617,"factual",12520
"White",2.6,48,0.594203516829344,"factual",12521
"White",3.1,42,0.568047629677834,"factual",12522
"White",3.8,35,0.551516291387436,"factual",12523
"White",3.1,43,0.582598099538154,"factual",12524
"White",2.8,41,0.516097140745154,"factual",12525
"White",3.6,36,0.541506700654796,"factual",12526
"White",4,33,0.546770414239853,"factual",12527
"White",3.5,38,0.558617287556065,"factual",12528
"White",3.7,37,0.568550956809039,"factual",12529
"White",3.9,31,0.504634948791589,"factual",12530
"White",3.8,34,0.53674387261645,"factual",12531
"White",2.9,41,0.528564986390048,"factual",12532
"White",3.7,38,0.583096915395176,"factual",12533
"White",3.6,43,0.641830155308001,"factual",12534
"White",2.9,40,0.513703168924271,"factual",12535
"White",3,38,0.496421034960441,"factual",12536
"Black",3.1,30,0.158552160960526,"factual",12537
"White",3.1,41,0.553378775110249,"factual",12538
"White",3.5,42,0.616279138877612,"factual",12539
"White",3.5,41,0.602100892305627,"factual",12540
"White",3.7,35,0.539126179662923,"factual",12541
"White",2.7,40,0.488721676925216,"factual",12542
"White",2.7,41,0.503609224031152,"factual",12543
"White",3.6,35,0.526687530884991,"factual",12544
"White",3.4,39,0.560979114940055,"factual",12545
"White",3.7,43,0.653235104954443,"factual",12546
"White",2.9,42,0.543376336521826,"factual",12547
"White",2.3,41,0.453768045668294,"factual",12548
"White",3.5,38,0.558617287556065,"factual",12549
"White",2.6,40,0.476244243851217,"factual",12550
"White",3.1,40,0.538616382192265,"factual",12551
"Black",2.7,27,0.114294163474298,"factual",12552
"White",3.8,32,0.507030722419275,"factual",12553
"White",3.5,43,0.630262414295859,"factual",12554
"White",3.7,34,0.524297659847413,"factual",12555
"Black",2.5,26,0.0991133928747591,"factual",12556
"White",2.7,27,0.305896101583025,"factual",12557
"White",2.8,38,0.471465175503947,"factual",12558
"White",2.6,38,0.446651140753342,"factual",12559
"White",3,31,0.39383438702779,"factual",12560
"White",2.4,37,0.407643350460213,"factual",12561
"White",2.5,40,0.463796394979397,"factual",12562
"White",2.9,32,0.396124777060456,"factual",12563
"White",3,34,0.437196332095982,"factual",12564
"White",3.2,42,0.580265555698618,"factual",12565
"White",3.2,34,0.461923580989951,"factual",12566
"White",2.1,44,0.473342643558401,"factual",12567
"White",2.6,30,0.333882810832221,"factual",12568
"White",2.5,40,0.463796394979397,"factual",12569
"White",3,38,0.496421034960441,"factual",12570
"White",2.5,38,0.434335349331527,"factual",12571
"White",2.8,28.3,0.333593434009046,"factual",12572
"White",2.7,39,0.473854110881368,"factual",12573
"White",3.1,36,0.479147448702598,"factual",12574
"White",3.4,25,0.356938559393818,"factual",12575
"White",2.8,39,0.486327068952089,"factual",12576
"White",3.3,33,0.459542259583161,"factual",12577
"White",2.7,37,0.444283543393928,"factual",12578
"White",2.8,33,0.398419732151993,"factual",12579
"White",2.7,38,0.459032762732538,"factual",12580
"White",3,39,0.511308568191986,"factual",12581
"White",3.4,36,0.516609489461505,"factual",12582
"White",2.6,32,0.360877087751483,"factual",12583
"White",2.6,30.5,0.340538253403873,"factual",12584
"White",3.4,35,0.501726072988387,"factual",12585
"White",3.6,32,0.482052062749754,"factual",12586
"White",3,39,0.511308568191986,"factual",12587
"White",3.3,34,0.474365633078125,"factual",12588
"White",2.4,38,0.422100105466602,"factual",12589
"White",3.4,31,0.442424509883873,"factual",12590
"White",2.7,30.5,0.351848717317361,"factual",12591
"White",3.1,37,0.494025153956732,"factual",12592
"White",3,35,0.451901598239967,"factual",12593
"White",2.7,35,0.415102434640672,"factual",12594
"White",2.7,36.5,0.436943945711117,"factual",12595
"White",3.5,34,0.499329975950928,"factual",12596
"White",3,35,0.451901598239967,"factual",12597
"White",2.7,36,0.429631858185027,"factual",12598
"White",2.9,36,0.454276606091636,"factual",12599
"White",3.5,32,0.469588514387898,"factual",12600
"White",2.8,39,0.486327068952089,"factual",12601
"White",3.4,36,0.516609489461505,"factual",12602
"Black",3.1,32,0.175097214853844,"factual",12603
"White",2.2,36.5,0.376731975353387,"factual",12604
"White",2.9,37,0.469077546457515,"factual",12605
"White",3.4,34.5,0.494281567596132,"factual",12606
"White",3.9,29,0.474877209080827,"factual",12607
"White",3.3,36,0.504122090748564,"factual",12608
"White",3.1,36,0.479147448702598,"factual",12609
"White",2.9,32.5,0.403269794616387,"factual",12610
"White",2.9,34,0.424941038404074,"factual",12611
"White",2.8,41,0.516097140745154,"factual",12612
"White",3.4,35,0.501726072988387,"factual",12613
"White",3.3,34,0.474365633078125,"factual",12614
"White",2.4,41,0.466180746064017,"factual",12615
"White",3.5,34,0.499329975950928,"factual",12616
"White",3.6,32.5,0.489490657692745,"factual",12617
"White",3.4,27,0.384720290923781,"factual",12618
"White",2.7,34,0.400719160244081,"factual",12619
"White",2.6,32,0.360877087751483,"factual",12620
"White",2.9,36,0.454276606091636,"factual",12621
"White",3.1,34,0.449528779096753,"factual",12622
"White",3.5,32.5,0.47701190881716,"factual",12623
"White",3.1,35,0.464306641098176,"factual",12624
"White",3.2,33,0.447158254467984,"factual",12625
"White",3,39,0.511308568191986,"factual",12626
"White",2.8,38,0.471465175503947,"factual",12627
"White",2.5,38,0.434335349331527,"factual",12628
"White",3,37,0.481539845245668,"factual",12629
"White",3.6,33.5,0.504378520921818,"factual",12630
"White",3.3,36,0.504122090748564,"factual",12631
"White",3.4,37,0.531463497489171,"factual",12632
"White",2.6,26.5,0.289229546964501,"factual",12633
"White",3.2,36,0.49162954733746,"factual",12634
"Black",3.7,25,0.158826062234896,"factual",12635
"White",3.5,29.3,0.429815699004601,"factual",12636
"White",2.8,34,0.412777320687575,"factual",12637
"White",2.8,39,0.486327068952089,"factual",12638
"White",3.8,35,0.551516291387436,"factual",12639
"White",3,34,0.437196332095982,"factual",12640
"White",3.3,35,0.489234325063854,"factual",12641
"White",3.2,35.5,0.48418927661002,"factual",12642
"White",3.2,36,0.49162954733746,"factual",12643
"White",3.1,37,0.494025153956732,"factual",12644
"White",3.3,32.5,0.45215568633264,"factual",12645
"White",3,32,0.408138842042538,"factual",12646
"White",2.9,37,0.469077546457515,"factual",12647
"White",3.2,35,0.476756008247724,"factual",12648
"White",3,29,0.365785775996296,"factual",12649
"White",2.9,38,0.483933088504665,"factual",12650
"White",2.8,29.5,0.349666095410802,"factual",12651
"White",3.1,33.5,0.44217147658574,"factual",12652
"White",3.3,21.5,0.300040794469848,"factual",12653
"White",2.4,28,0.287053231322259,"factual",12654
"White",2.9,33,0.410456090948388,"factual",12655
"White",3.2,34,0.461923580989951,"factual",12656
"White",3.1,35,0.464306641098176,"factual",12657
"White",2.9,46,0.601609279066127,"factual",12658
"White",2.9,34,0.424941038404074,"factual",12659
"White",3,35,0.451901598239967,"factual",12660
"White",2.9,37,0.469077546457515,"factual",12661
"White",2.8,28.3,0.333593434009046,"factual",12662
"White",3.6,35,0.526687530884991,"factual",12663
"White",2.9,40,0.513703168924271,"factual",12664
"White",3.9,32,0.519514686830194,"factual",12665
"White",2.4,33,0.351614819142481,"factual",12666
"White",2.7,37,0.444283543393928,"factual",12667
"White",2.8,36.5,0.449274956602703,"factual",12668
"White",3.3,32,0.44479012974456,"factual",12669
"White",3,33,0.422600632850946,"factual",12670
"White",2,27.7,0.244622537388775,"factual",12671
"White",1.9,45,0.463286224651964,"factual",12672
"White",2.4,36.5,0.400472847577393,"factual",12673
"White",3.1,34,0.449528779096753,"factual",12674
"White",3.5,33,0.484445473025512,"factual",12675
"White",2.1,38,0.386018575058706,"factual",12676
"White",3.2,32,0.432485546585259,"factual",12677
"White",2.8,37,0.456653696449256,"factual",12678
"White",2.9,39,0.498817080336959,"factual",12679
"White",3.5,30.5,0.44741185262623,"factual",12680
"White",2.8,38,0.471465175503947,"factual",12681
"White",2.5,32,0.34943286594156,"factual",12682
"White",3.5,32,0.469588514387898,"factual",12683
"White",3.3,34,0.474365633078125,"factual",12684
"White",3.3,36,0.504122090748564,"factual",12685
"White",2.9,36,0.454276606091636,"factual",12686
"White",2.8,37,0.456653696449256,"factual",12687
"White",3.1,35,0.464306641098176,"factual",12688
"White",3.5,33,0.484445473025512,"factual",12689
"White",3.2,36,0.49162954733746,"factual",12690
"White",3,35,0.451901598239967,"factual",12691
"White",3.7,29,0.450036502806527,"factual",12692
"White",2.9,35,0.439556034895517,"factual",12693
"White",3.1,39,0.52378594830862,"factual",12694
"White",3.3,32,0.44479012974456,"factual",12695
"White",3.4,37,0.531463497489171,"factual",12696
"White",3.4,34,0.486839597026567,"factual",12697
"White",3.2,35,0.476756008247724,"factual",12698
"White",3.5,33,0.484445473025512,"factual",12699
"White",2.8,36,0.441918473305795,"factual",12700
"White",3,35,0.451901598239967,"factual",12701
"White",2.6,25.5,0.277141163043565,"factual",12702
"White",2.5,39,0.449021160521815,"factual",12703
"White",2.8,35,0.427284813714261,"factual",12704
"White",3.1,36,0.479147448702598,"factual",12705
"White",3.1,32,0.420263697053215,"factual",12706
"White",3,33,0.422600632850946,"factual",12707
"White",2.5,40,0.463796394979397,"factual",12708
"White",2.8,33,0.398419732151993,"factual",12709
"White",3.6,30,0.452409799367035,"factual",12710
"Black",2.1,29,0.0972346754530972,"factual",12711
"White",3.2,33,0.447158254467984,"factual",12712
"White",3.2,37,0.506517919194709,"factual",12713
"White",3.7,26,0.406320467590412,"factual",12714
"White",2.9,37,0.469077546457515,"factual",12715
"White",2.7,36,0.429631858185027,"factual",12716
"White",3,33,0.422600632850946,"factual",12717
"White",3,39,0.511308568191986,"factual",12718
"White",3.3,33,0.459542259583161,"factual",12719
"White",3.2,30.5,0.410704337501388,"factual",12720
"White",2.8,33.5,0.405578342671552,"factual",12721
"White",3,31,0.39383438702779,"factual",12722
"White",2.6,37,0.431982070638357,"factual",12723
"Black",3.2,21,0.103856580305317,"factual",12724
"White",3.1,36,0.479147448702598,"factual",12725
"White",3.1,36,0.479147448702598,"factual",12726
"White",3.5,29.5,0.432737336931634,"factual",12727
"White",3,39,0.511308568191986,"factual",12728
"White",2.6,39,0.461413698002285,"factual",12729
"White",3.5,34,0.499329975950928,"factual",12730
"White",2.8,35,0.427284813714261,"factual",12731
"White",3.1,35,0.464306641098176,"factual",12732
"White",2.8,33,0.398419732151993,"factual",12733
"White",3.5,30,0.440061499391557,"factual",12734
"White",3.1,39,0.52378594830862,"factual",12735
"White",3.1,34,0.449528779096753,"factual",12736
"White",3,35,0.451901598239967,"factual",12737
"White",2.9,32,0.396124777060456,"factual",12738
"White",2.7,34,0.400719160244081,"factual",12739
"White",3.6,31,0.467201988206915,"factual",12740
"White",3.2,32,0.432485546585259,"factual",12741
"White",3.3,37,0.51900255037848,"factual",12742
"Black",2.7,23,0.092302349130021,"factual",12743
"White",3.6,31.5,0.474621414420491,"factual",12744
"White",2.7,42,0.518490373993496,"factual",12745
"Black",3,29,0.144479532472012,"factual",12746
"White",3,32,0.408138842042538,"factual",12747
"White",3.6,33,0.4969339096875,"factual",12748
"White",2.3,35,0.367535050867679,"factual",12749
"White",2.8,38,0.471465175503947,"factual",12750
"White",3.3,35,0.489234325063854,"factual",12751
"Black",3.3,25,0.13390273860121,"factual",12752
"White",2.6,40,0.476244243851217,"factual",12753
"White",3.5,29,0.425442454517459,"factual",12754
"White",3.4,35,0.501726072988387,"factual",12755
"White",2.6,35,0.403022968507527,"factual",12756
"White",3.2,33,0.447158254467984,"factual",12757
"White",2.9,45,0.587252018693306,"factual",12758
"White",3,39,0.511308568191986,"factual",12759
"White",2.9,45,0.587252018693306,"factual",12760
"White",2.9,42,0.543376336521826,"factual",12761
"White",3.7,29.5,0.457417361740231,"factual",12762
"White",3.4,38,0.546261956004079,"factual",12763
"White",3,40,0.526176066832885,"factual",12764
"White",3.2,47,0.650594650029049,"factual",12765
"White",3.5,30.5,0.44741185262623,"factual",12766
"White",2.8,45,0.575088539948891,"factual",12767
"Black",3.1,24,0.116459973925734,"factual",12768
"White",3.1,36,0.479147448702598,"factual",12769
"White",3.6,39,0.585424966392924,"factual",12770
"White",3.4,34,0.486839597026567,"factual",12771
"Black",2.8,34,0.170692255360594,"factual",12772
"White",3.3,38,0.533849375926743,"factual",12773
"White",3.7,28,0.435343722167457,"factual",12774
"White",2.7,37.5,0.451647535219007,"factual",12775
"Black",3.2,28,0.149543886397425,"factual",12776
"White",2.5,35,0.391059994976005,"factual",12777
"White",3.1,31,0.4058256698933,"factual",12778
"White",2.8,43,0.545753401243074,"factual",12779
"White",3.6,33.5,0.504378520921818,"factual",12780
"White",3.3,37,0.51900255037848,"factual",12781
"White",2.9,36,0.454276606091636,"factual",12782
"White",3.3,28.5,0.394079300513808,"factual",12783
"White",3.4,35,0.501726072988387,"factual",12784
"White",3.3,39,0.548636477005687,"factual",12785
"White",3.5,35.5,0.521650713299962,"factual",12786
"White",3.3,40,0.563338183221108,"factual",12787
"White",3.3,40,0.563338183221108,"factual",12788
"White",3.4,33,0.471976432195807,"factual",12789
"White",3.2,38,0.521394739772285,"factual",12790
"Black",3.2,22,0.109531898667097,"factual",12791
"White",3.9,29,0.474877209080827,"factual",12792
"White",3.4,33.5,0.479403456821001,"factual",12793
"White",3.2,34,0.461923580989951,"factual",12794
"White",3.8,32,0.507030722419275,"factual",12795
"White",3.5,32,0.469588514387898,"factual",12796
"White",3.5,36,0.529076179660961,"factual",12797
"White",3.3,37,0.51900255037848,"factual",12798
"White",3.2,35,0.476756008247724,"factual",12799
"White",3.7,32,0.494537984243762,"factual",12800
"White",3.3,37,0.51900255037848,"factual",12801
"White",3.1,40,0.538616382192265,"factual",12802
"White",3.2,34,0.461923580989951,"factual",12803
"White",2.8,37,0.456653696449256,"factual",12804
"White",3.5,34,0.499329975950928,"factual",12805
"White",3.5,32,0.469588514387898,"factual",12806
"White",3.2,36,0.49162954733746,"factual",12807
"White",3.1,40,0.538616382192265,"factual",12808
"White",3.6,39,0.585424966392924,"factual",12809
"White",3.2,40,0.551008785278917,"factual",12810
"White",3.8,29,0.462433543645062,"factual",12811
"White",3.4,37,0.531463497489171,"factual",12812
"White",3.4,33,0.471976432195807,"factual",12813
"White",3.7,34,0.524297659847413,"factual",12814
"White",3.4,37,0.531463497489171,"factual",12815
"White",2.9,23.7,0.285779642252655,"factual",12816
"White",3.7,36,0.553885771249107,"factual",12817
"White",3.5,33,0.484445473025512,"factual",12818
"White",3.4,35,0.501726072988387,"factual",12819
"White",3.3,37,0.51900255037848,"factual",12820
"White",2.9,36,0.454276606091636,"factual",12821
"White",3.2,40,0.551008785278917,"factual",12822
"White",3.5,34,0.499329975950928,"factual",12823
"White",3.4,34,0.486839597026567,"factual",12824
"White",3.6,34,0.511821191174069,"factual",12825
"White",3.7,32,0.494537984243762,"factual",12826
"White",3.3,35,0.489234325063854,"factual",12827
"White",2.8,34,0.412777320687575,"factual",12828
"White",3.3,40.5,0.570649149606912,"factual",12829
"White",3.3,36,0.504122090748564,"factual",12830
"White",3.5,28,0.410952629536837,"factual",12831
"White",3.5,34,0.499329975950928,"factual",12832
"White",3.5,28.5,0.418179890922408,"factual",12833
"White",2.6,43,0.520882759143631,"factual",12834
"White",3.1,30,0.391548653327945,"factual",12835
"Black",3.4,29,0.170982867265792,"factual",12836
"White",3.5,41,0.602100892305627,"factual",12837
"Black",2.7,13.5,0.0545964181252557,"factual",12838
"White",3.9,47,0.725412365243376,"factual",12839
"White",3.5,35,0.514215666515425,"factual",12840
"Black",2.8,39,0.217050426171375,"factual",12841
"White",3.6,31.5,0.474621414420491,"factual",12842
"White",3.5,39,0.573246772282484,"factual",12843
"White",3.9,34.5,0.556505992967312,"factual",12844
"White",3,35,0.451901598239967,"factual",12845
"Black",3,28,0.137272573915859,"factual",12846
"White",3.8,39,0.609457255737563,"factual",12847
"White",4,37,0.604885254026625,"factual",12848
"White",2.9,34,0.424941038404074,"factual",12849
"White",3.6,34,0.511821191174069,"factual",12850
"White",3.4,41,0.590069544154612,"factual",12851
"White",3.3,35,0.489234325063854,"factual",12852
"White",3.1,36,0.479147448702598,"factual",12853
"White",2.5,34,0.376972867543847,"factual",12854
"White",3.2,39.5,0.543630843845381,"factual",12855
"White",3.4,38,0.546261956004079,"factual",12856
"White",3.1,37,0.494025153956732,"factual",12857
"White",2.4,38,0.422100105466602,"factual",12858
"White",2.6,33,0.374724498236333,"factual",12859
"Black",3.4,30,0.179591233426985,"factual",12860
"White",3.8,36,0.566198364236393,"factual",12861
"White",2.9,39,0.498817080336959,"factual",12862
"White",3.7,29,0.450036502806527,"factual",12863
"White",3.7,33,0.509426173190971,"factual",12864
"White",3.4,34,0.486839597026567,"factual",12865
"White",3.7,37,0.568550956809039,"factual",12866
"White",3.7,31,0.479659475757423,"factual",12867
"White",3.5,36,0.529076179660961,"factual",12868
"White",2.9,32.5,0.403269794616387,"factual",12869
"Black",3.8,32.5,0.236795442584549,"factual",12870
"White",3.7,37,0.568550956809039,"factual",12871
"White",3.3,32,0.44479012974456,"factual",12872
"White",3.2,30.5,0.410704337501388,"factual",12873
"White",3.5,41,0.602100892305627,"factual",12874
"White",3.5,27,0.39661564213642,"factual",12875
"Black",2.7,33,0.155741542882455,"factual",12876
"White",3.1,32,0.420263697053215,"factual",12877
"White",3.9,37,0.592881170051337,"factual",12878
"White",3.2,39,0.536233706793661,"factual",12879
"White",3.3,37,0.51900255037848,"factual",12880
"White",3.5,30,0.440061499391557,"factual",12881
"White",3.5,41,0.602100892305627,"factual",12882
"White",3.2,34,0.461923580989951,"factual",12883
"White",3.9,30,0.489746995848446,"factual",12884
"White",3.5,28,0.410952629536837,"factual",12885
"White",2.8,39,0.486327068952089,"factual",12886
"White",3.4,35,0.501726072988387,"factual",12887
"White",3.4,37,0.531463497489171,"factual",12888
"White",3.1,38,0.508913448324849,"factual",12889
"White",3.2,34,0.461923580989951,"factual",12890
"White",3.4,37,0.531463497489171,"factual",12891
"White",2.8,36,0.441918473305795,"factual",12892
"Black",3.3,27,0.148329025227319,"factual",12893
"White",3.5,33,0.484445473025512,"factual",12894
"White",3.3,33.7,0.469912675187929,"factual",12895
"White",3.2,35,0.476756008247724,"factual",12896
"Black",2.7,31,0.140713437150446,"factual",12897
"Black",2.2,34,0.132323289038507,"factual",12898
"White",3.8,39,0.609457255737563,"factual",12899
"White",3.9,36,0.578429778232957,"factual",12900
"White",3,35.5,0.459287500518876,"factual",12901
"White",3.6,27,0.408634520422079,"factual",12902
"White",3.3,42,0.592385877308212,"factual",12903
"White",3.6,34,0.511821191174069,"factual",12904
"White",3.3,37,0.51900255037848,"factual",12905
"White",3.4,37,0.531463497489171,"factual",12906
"Black",3.7,18,0.110671979744297,"factual",12907
"White",3.2,36,0.49162954733746,"factual",12908
"White",3.3,43,0.606684163102556,"factual",12909
"White",3.7,34,0.524297659847413,"factual",12910
"White",3.2,41,0.56569438907178,"factual",12911
"White",3.5,36,0.529076179660961,"factual",12912
"White",3.7,30.5,0.472232082654826,"factual",12913
"Black",2.9,26.5,0.121591885591117,"factual",12914
"White",2.7,42,0.518490373993496,"factual",12915
"White",2.5,41,0.478635465455819,"factual",12916
"White",3.2,38,0.521394739772285,"factual",12917
"White",2.8,34.5,0.420013790684232,"factual",12918
"White",2.9,27,0.327518777315994,"factual",12919
"White",3.5,36,0.529076179660961,"factual",12920
"White",2.6,40,0.476244243851217,"factual",12921
"White",3.5,36,0.529076179660961,"factual",12922
"White",3,32.5,0.415351511504868,"factual",12923
"White",3.7,30,0.464816961951136,"factual",12924
"White",2.5,33,0.363090618485631,"factual",12925
"White",2.8,35,0.427284813714261,"factual",12926
"White",2.9,35,0.439556034895517,"factual",12927
"White",4,25,0.428289211266502,"factual",12928
"White",3.6,34,0.511821191174069,"factual",12929
"White",3.7,41,0.625784423842077,"factual",12930
"White",2.8,33.5,0.405578342671552,"factual",12931
"White",2.8,34,0.412777320687575,"factual",12932
"White",3,35,0.451901598239967,"factual",12933
"White",3.3,37,0.51900255037848,"factual",12934
"White",3,32.5,0.415351511504868,"factual",12935
"White",3.2,34,0.461923580989951,"factual",12936
"White",3,33,0.422600632850946,"factual",12937
"White",3.7,34,0.524297659847413,"factual",12938
"Black",3.1,28,0.143298880753913,"factual",12939
"White",3.9,30,0.489746995848446,"factual",12940
"White",3,35,0.451901598239967,"factual",12941
"White",3,33,0.422600632850946,"factual",12942
"White",3.4,33,0.471976432195807,"factual",12943
"White",3.7,42,0.639623866914812,"factual",12944
"Black",3,26,0.123765354765945,"factual",12945
"White",4,40,0.64669357574377,"factual",12946
"White",3.2,24,0.321217551508844,"factual",12947
"Black",3.2,14.5,0.0729510867045384,"factual",12948
"White",3.2,27,0.361350411205648,"factual",12949
"White",2.6,30,0.333882810832221,"factual",12950
